profile_id,profile_email,profile_username,profile_birthdate,profile_age,profile_password,profile_gender,profile_degree,profile_family_situation,profile_children_situation,profile_country,profile_height,profile_smoke,profile_languages,profile_preferences_gender,profile_preferences_min_age,profile_preferences_max_age,profile_preferences_countries
yQJpj8KjONfgtSz4V1,fernande@gmail.com,Fernande,1964-04-03,58,DwdKnjBhax6lU7GjAS,Woman,Secondary School,Never married,Yes but not living with me,France,147.0,No,French,Man,49,67,Ukraine United Kingdom Iceland Russia Czech Republic Turkey Norway Finland Denmark Italy Slovakia Lithuania France Germany Estonia
vAukMGJNF8tcPlKACK,fleur.(given.name)@gmail.com,Fleur (given name),1982-06-15,40,a1ZMPOQy1wrTIfmQ9Z,Woman,Secondary School,Separate,Yes living with me,France,149.0,No,French,Woman,31,50,Czech Republic Denmark Serbia Lithuania France Bulgaria Croatia Estonia
woany6ZpfQOgOKFNbt,florine@gmail.com,Florine,2001-11-02,20,dGy8JsNviNsnstly8V,Woman,Postgraduate,Never married,Yes but not living with me,France,182.0,Yes regularly,Italian Lithuanian French,Man,11,29,Romania Hungary Ukraine United Kingdom Portugal Iceland Russia Netherlands Sweden Norway Finland Denmark Poland Italy Serbia Lithuania Estonia
RlMsAZo3sPlwmMoxUE,frances@gmail.com,Frances,1985-12-15,36,xO7psVShhTiuQZX22J,Woman,Secondary School,Widower,No,France,177.0,Yes occasionally,French,Woman,28,44,Romania Hungary Ukraine Serbia Lithuania France Portugal Iceland Croatia
YlLuSEf665K5iSIRzz,francine@gmail.com,Francine,1957-03-19,65,XdYCUImNTDjZrlfW3f,Woman,Elementary School,Divorced,No,France,180.0,Yes regularly,Polish Bulgarian French,Woman,56,70,Romania Ukraine United Kingdom Netherlands Sweden Turkey Norway Finland Denmark Slovenia France Bulgaria Lithuania Germany Croatia
1jLI3Q0TTO1BqOItfQ,françoise@gmail.com,Françoise,2003-02-16,19,tTtUduzWirZfyCzVko,Woman,Secondary School,Separate,No,France,160.0,No,French,Man,9,24,Romania Hungary United Kingdom Portugal Iceland Russia Sweden Latvia Finland Denmark Poland Italy Slovakia Bulgaria Lithuania France Germany
lypVgYQT6lzZLBRm0B,gabrielle.(given.name)@gmail.com,Gabrielle (given name),1966-08-05,55,7ofoZSyz0gEvmapcNf,Woman,Elementary School,Divorced,Yes living with me,France,190.0,Yes regularly,Icelandic Danish French,Man,47,62,Netherlands Ukraine Finland Denmark Italy Slovenia France Lithuania Iceland Germany Russia Croatia
afRxtssGY64V5AvjYL,helene.(name)@gmail.com,Helene (name),1998-05-07,24,2Egqj57qNtzjrR0zfg,Woman,Phd,Widower,Yes but not living with me,France,165.0,No,Lithuanian Estonian Croatian French,Man,18,34,United Kingdom Slovenia Serbia
OLldi4ddrbCy0JI7WI,heloise.(disambiguation)@gmail.com,Heloise (disambiguation),1950-12-21,71,JSUBy7GjZzzMOFtSYR,Woman,Phd,Divorced,Yes living with me,France,170.0,Yes regularly,English French,Man,64,81,Latvia Ukraine Poland Serbia Germany
W7qU1s7scnJv6CNIgI,hermine@gmail.com,Hermine,1968-10-17,53,DTMa78uRBsgL3bafxd,Woman,Phd,Widower,Yes living with me,France,149.0,Yes occasionally,Bulgarian Romaninian French,Woman,46,63,Sweden Netherlands Turkey Ukraine Poland Denmark Slovenia Lithuania Croatia
6jX5wfdi3wOPTdqgg8,hodierna@gmail.com,Hodierna,1983-09-05,38,uzWOZvdrCTL5EffWpa,Woman,Secondary School,Divorced,Yes but not living with me,France,160.0,No,Czech French,Man,31,46,Romania Hungary Ukraine United Kingdom Netherlands Latvia Finland Denmark Poland Italy Slovenia Serbia Lithuania France Bulgaria Germany Croatia Estonia
Nw2hUL9j4Pu4yh9wmU,hortense@gmail.com,Hortense,1970-04-07,52,73p0PVco0uuWXuFF4t,Woman,Elementary School,Separate,Yes but not living with me,France,154.0,Yes occasionally,Czech German French,Man,47,61,Latvia Sweden Hungary Ukraine Poland Italy Slovakia Portugal Iceland Germany Croatia
fUlEJIVKcjvLSrtwmY,huguette@gmail.com,Huguette,1964-06-27,58,a3UtGNbxJ6J9vOMcGB,Woman,Phd,Divorced,Yes living with me,France,182.0,Yes regularly,French,Man,53,65,Latvia Romania Finland Poland Italy Slovenia Slovakia Serbia Germany Russia
vMPav5Ww6hoIr8WkDP,inga.(given.name)@gmail.com,Inga (given name),1970-06-05,52,EE4jIBB4NZDTd0Trd1,Woman,Phd,Separate,No,France,149.0,No,French,Man,45,58,Sweden Denmark Italy Slovakia France Germany
ZJ01lZ9o9BmL97NKzt,ingrid.(given.name)@gmail.com,Ingrid (given name),1955-10-07,66,0rqH30ObgXIEoHg91L,Woman,Postgraduate,Never married,Yes but not living with me,France,147.0,Yes occasionally,Norwegian Slovene French,Man,59,76,Romania Hungary Ukraine United Kingdom Portugal Spain Czech Republic Sweden Netherlands Norway Denmark Poland Italy Slovakia Bulgaria Croatia Estonia
vrrnntbiSzPwM3o8j3,isabel@gmail.com,Isabel,1987-01-15,35,A8WrMGhK76KjpwRUIq,Woman,Postgraduate,Widower,No,France,149.0,Yes regularly,Portuguese French,Woman,26,45,Romania Hungary Ukraine Portugal Iceland Spain Russia Turkey Norway Poland Denmark Slovenia Lithuania France Serbia Germany
XbkcjQOuNhEn2vROaF,jacquelin@gmail.com,Jacquelin,1978-11-07,43,iva7RA1kgmmjIHV0G7,Woman,Secondary School,Separate,Yes but not living with me,France,154.0,Yes occasionally,French,Woman,33,48,United Kingdom Portugal Spain Sweden Netherlands Latvia Norway Finland Italy Slovenia Slovakia Serbia Lithuania France Croatia Estonia
sES7gSsUEl7kabykd4,jacqueline.(given.name)@gmail.com,Jacqueline (given name),1972-10-11,49,U0SX1eTcPkMQz9Ef90,Woman,Postgraduate,Never married,Yes but not living with me,France,185.0,No,Ukrainian German Slovene French,Woman,41,59,United Kingdom Serbia Estonia Spain
qKvLUAnlRdSfJgHKP2,jacqui@gmail.com,Jacqui,1957-07-27,65,WIUBf65LvGnezO2wJN,Woman,Undergraduate,Widower,Yes but not living with me,France,160.0,Yes occasionally,French,Woman,58,73,Netherlands Turkey United Kingdom Slovenia Portugal Germany Spain
dF6w1H1X2sywPzUteY,jeanette.(given.name)@gmail.com,Jeanette (given name),1979-11-23,42,B1MgOFdskTjGAiuHsq,Woman,Undergraduate,Divorced,Yes but not living with me,France,180.0,No,Italian Lithuanian Croatian French,Woman,33,51,Romania Hungary Bulgaria Iceland
MRwdHzN0sAeB6vrg3k,jeanne.(given.name)@gmail.com,Jeanne (given name),1964-10-10,57,asjIolxVu1lAg6sqIM,Woman,Elementary School,Separate,Yes living with me,France,147.0,Yes occasionally,Ukrainian French Serbian,Woman,50,62,Ukraine United Kingdom Portugal Iceland Spain Latvia Sweden Norway Poland Italy France Serbia Germany
AjxbgKcEP4I0OhZ9qg,jeannie.(given.name)@gmail.com,Jeannie (given name),1964-03-10,58,DB6xFfmN0QfuDBrWHs,Woman,Postgraduate,Divorced,Yes but not living with me,France,185.0,No,Czech Estonian French,Man,53,66,Romania Hungary Portugal Iceland Spain Czech Republic Latvia Netherlands Turkey Denmark Poland Slovenia France Serbia Lithuania Bulgaria Germany
9mGdHWh2Td9viK6ykH,jocelyn@gmail.com,Jocelyn,1955-08-30,66,GyJyhmWNGMVljy42VR,Woman,Secondary School,Divorced,Yes living with me,France,149.0,Yes occasionally,Hungarian French,Man,58,72,Sweden Denmark United Kingdom Lithuania Portugal Iceland Germany Russia Estonia
JObdrbscmbF7eUZXIS,jocelyne@gmail.com,Jocelyne,2003-11-17,18,yeVyCWJredjdIC4H4l,Woman,Postgraduate,Never married,Yes living with me,France,182.0,Yes regularly,Spanish Turkish French,Woman,8,27,Czech Republic Latvia Norway Finland Denmark Italy Slovenia Bulgaria Germany Spain Russia
PJ7nb4gxToJ8paNeZf,joëlle@gmail.com,Joëlle,1999-03-07,23,qcaUUX7RxKm4K7xsio,Woman,Undergraduate,Separate,Yes but not living with me,France,152.0,Yes regularly,French,Woman,13,33,Netherlands Sweden Romania Poland Italy Bulgaria Croatia
AITox2jEjabk7AM5pK,joie@gmail.com,Joie,1963-10-16,58,WOfzYCdloyPpjujziW,Woman,Postgraduate,Divorced,Yes but not living with me,France,185.0,No,Russian Czech French,Man,50,63,Romania Hungary Ukraine Poland Bulgaria France Portugal Spain
itXBGDW4argO3n0jwK,jolene.(name)@gmail.com,Jolene (name),1952-02-09,70,htWLSu5h3uc5BvQWao,Woman,Elementary School,Divorced,No,France,149.0,Yes regularly,French Portuguese Dutch,Woman,65,79,Sweden Czech Republic Romania Poland United Kingdom Slovenia Lithuania Portugal Iceland Russia Croatia
yPfWKXDwJjCGGfxcgb,judith.(given.name)@gmail.com,Judith (given name),1985-07-27,37,i5CA0cjbMIrbhhhfd3,Woman,Secondary School,Divorced,Yes living with me,France,170.0,No,Polish Finnish French,Man,27,45,Turkey Denmark Slovakia Russia
PsrsBRXuJ2Wt76tZD6,julie.(given.name)@gmail.com,Julie (given name),1985-12-08,36,6uE8QSWoQGf6cR3Wmu,Woman,Secondary School,Never married,Yes but not living with me,France,157.0,Yes occasionally,Bulgarian Danish Norwegian French,Man,30,45,Romania Hungary Ukraine United Kingdom Czech Republic Latvia Finland Poland Italy Slovenia Bulgaria France Lithuania Estonia Croatia
DG1WMUQAqLN4GxEIDM,juliette.(given.name)@gmail.com,Juliette (given name),1986-03-18,36,zH9DCBaA9tBYobO5kW,Woman,Postgraduate,Separate,No,France,182.0,Yes occasionally,French,Woman,28,43,Latvia Romania Poland Slovakia Slovenia Lithuania Bulgaria Portugal Croatia
mEftx0y3GSW1vBh5fh,justine@gmail.com,Justine,1963-04-25,59,l0BnoTD3bSvnFFzjhe,Woman,Elementary School,Separate,No,France,190.0,Yes regularly,Turkish French,Woman,52,65,Czech Republic Turkey Finland Bulgaria Lithuania Portugal Croatia Russia
PXSEmqTxkAilQbTYqg,karine@gmail.com,Karine,1960-09-12,61,CjRXEn7NeGf0WFJN4G,Woman,Postgraduate,Widower,Yes living with me,France,172.0,Yes regularly,Icelandic Swedish French,Woman,51,70,Hungary Iceland Spain Norway Finland Denmark Italy Slovenia Slovakia Serbia France Bulgaria Germany Croatia
o6jdjTxvLsT64dCn3K,karyn@gmail.com,Karyn,1963-05-21,59,dPO0K2WJ26eK8ZLqyF,Woman,Postgraduate,Widower,Yes living with me,France,162.0,Yes regularly,Polish Latvian Croatian French,Woman,50,65,Czech Republic Latvia Netherlands Sweden Hungary Denmark United Kingdom Slovakia France Bulgaria Estonia
NPKdXB3r9fC7LYK0sy,draft:karyne@gmail.com,Draft:Karyne,1983-02-23,39,r8FotmQMpj5Kw50bGJ,Woman,Phd,Separate,Yes living with me,France,187.0,Yes occasionally,English Icelandic Slovene French,Man,32,48,Latvia Czech Republic Romania Norway Finland Italy France Lithuania Russia
es7RLpBNVJMsHOhZvg,laetitia.(given.name)@gmail.com,Laetitia (given name),1990-04-13,32,fdB8REBD8FROgq7P2g,Woman,Secondary School,Never married,Yes but not living with me,France,172.0,Yes occasionally,Italian German Swedish French,Man,22,37,Netherlands Latvia Romania Hungary Finland Ukraine Italy Lithuania Bulgaria Iceland Croatia
phFUZ27raoy7ZYSYxS,larissa.(name)@gmail.com,Larissa (name),1965-04-30,57,oCRN7ZYEpZJbtzkeeF,Woman,Postgraduate,Divorced,Yes living with me,France,187.0,Yes regularly,French,Woman,52,64,Romania Hungary United Kingdom Iceland Russia Spain Turkey Denmark Poland Serbia France Germany Estonia
vQXtj3D1BGvx44Cwkq,laurence@gmail.com,Laurence,1978-04-01,44,SLc8teUFBOt3FKg8dq,Woman,Postgraduate,Never married,Yes but not living with me,France,152.0,Yes regularly,Polish Swedish Croatian French,Woman,38,51,Czech Republic Netherlands Turkey Hungary Italy France Serbia Iceland
PsB1t2nfPBtafEtA3F,lena.(name)@gmail.com,Lena (name),1962-01-15,60,BI62CkfSjjSpnYonhe,Woman,Postgraduate,Divorced,Yes but not living with me,France,190.0,Yes occasionally,Finnish Hungarian Norwegian French,Woman,54,67,Czech Republic Italy United Kingdom Slovakia Iceland Estonia Croatia
Votx6N26Fi1ro54s6u,leonore.(given.name)@gmail.com,Leonore (given name),1957-01-20,65,LPTdGddVaXrYGl81vA,Woman,Secondary School,Separate,Yes living with me,France,147.0,No,French Spanish Estonian,Man,59,74,Latvia Netherlands Romania Hungary Bulgaria Serbia France Portugal Germany Russia Croatia
nFjfucKTNxLiNVUSay,liliane@gmail.com,Liliane,1967-04-08,55,pFZMYbN5rlBOZftosG,Woman,Undergraduate,Never married,No,France,149.0,Yes occasionally,German Spanish French,Man,48,64,Sweden Denmark United Kingdom Estonia
aEyaVweOpn2zOeCY6H,lilou@gmail.com,Lilou,1961-08-28,60,cX4EzdcaPacNXKEuPr,Woman,Phd,Never married,Yes but not living with me,France,147.0,No,Bulgarian Czech Estonian French,Woman,50,65,Hungary Ukraine Russia Netherlands Latvia Czech Republic Turkey Finland Poland Denmark Italy Slovakia Lithuania France Serbia Bulgaria Croatia
cEJkIL7LqtSP4QZw5V,louane@gmail.com,Louane,2001-11-29,20,zknvAjy493DcQVJKwG,Woman,Elementary School,Widower,Yes living with me,France,185.0,No,French,Woman,10,30,Latvia Italy United Kingdom France Russia
WIx91kVq7cqByztFfL,louise.(given.name)@gmail.com,Louise (given name),1952-05-05,70,Kp1Mb1K8BlxibQ6syv,Woman,Undergraduate,Divorced,Yes living with me,France,152.0,No,Slovak Italian French,Man,60,79,Hungary Ukraine United Kingdom Portugal Spain Sweden Latvia Czech Republic Norway Poland Slovakia Slovenia Lithuania Croatia Estonia
drynw2iDt7IzfTKI4R,luce.(name)@gmail.com,Luce (name),1987-07-27,35,v1GuOpJjaNlHFjnsGj,Woman,Elementary School,Divorced,Yes but not living with me,France,185.0,Yes regularly,French,Woman,26,44,United Kingdom Russia Spain Latvia Czech Republic Sweden Turkey Norway Denmark Italy Slovakia Bulgaria Croatia
zkXIxr4kpb9gDEvCQF,lucie@gmail.com,Lucie,1994-05-28,28,F8YbWFjNRagRAeT4vo,Woman,Postgraduate,Never married,No,France,147.0,No,Portuguese Hungarian French,Man,19,34,Latvia Czech Republic Turkey Hungary Finland Slovakia Slovenia Serbia France Spain Croatia
8Qp4Y0bfEwiUetJJhe,lucienne@gmail.com,Lucienne,1950-12-14,71,lc2lXvDh5hW7nixi2V,Woman,Phd,Widower,Yes living with me,France,157.0,No,Slovak French,Man,65,76,Latvia Czech Republic Sweden Norway Denmark France Bulgaria Portugal Iceland Estonia Croatia Russia
2NlzWeNsyVh4GzUr7W,draft:lyne.(given.name)@gmail.com,Draft:Lyne (given name),1961-06-02,61,A5ACJNgKppjqsxohI8,Woman,Elementary School,Separate,No,France,187.0,No,French,Man,56,68,Sweden United Kingdom Bulgaria Serbia Portugal Iceland Germany
RUHUtDztxKnom2XGZu,madelaine@gmail.com,Madelaine,1981-07-16,41,mwZlEUgf2FESllhiQG,Woman,Postgraduate,Never married,No,France,147.0,Yes regularly,Danish Dutch French,Woman,36,50,Hungary Ukraine United Kingdom Portugal Iceland Spain Latvia Czech Republic Netherlands Norway Finland Poland Italy Slovenia Slovakia Germany
2n0shc9In0mRspXTfL,madeleine.(name)@gmail.com,Madeleine (name),1967-04-22,55,n8Ixmcxw2tXQzoLjoB,Woman,Phd,Widower,Yes but not living with me,France,177.0,Yes regularly,Latvian Finnish German French,Woman,47,63,Turkey Ukraine
ufpOv9BHVinwUledqj,maëlys@gmail.com,Maëlys,2003-06-29,19,BKWF2cE0E10z5ssxv7,Woman,Elementary School,Never married,Yes but not living with me,France,152.0,Yes regularly,Latvian Croatian French,Man,12,24,Czech Republic Denmark Italy France
VqezWOEJPVejisA6Al,maeva@gmail.com,Maeva,1988-11-04,33,jsCZDwvuAi25H3xeKZ,Woman,Phd,Divorced,Yes but not living with me,France,185.0,Yes occasionally,English German Spanish French,Man,23,40,Czech Republic Romania Hungary Poland Lithuania Iceland Croatia Spain
rxZu0IuuGcUwZELkY8,manon.(given.name)@gmail.com,Manon (given name),1991-08-21,30,xnSH6PSiIogXN07wtH,Woman,Postgraduate,Never married,No,France,149.0,Yes regularly,Spanish French,Woman,23,35,Hungary Slovenia
CfvYAouiLnh2JTZXgd,marceline@gmail.com,Marceline,1983-04-07,39,IgH0KkUxYuqgUd39pb,Woman,Undergraduate,Separate,No,France,182.0,Yes occasionally,Portuguese French,Woman,31,44,Hungary Ukraine Russia Spain Czech Republic Sweden Latvia Turkey Poland Denmark Italy Bulgaria Croatia
NrjRVyjq6KPkccGzs4,margaux.(name)@gmail.com,Margaux (name),1962-03-20,60,8EnGrUGVtX0FKfZnwb,Woman,Elementary School,Divorced,No,France,149.0,Yes occasionally,French,Man,51,69,Romania Portugal Iceland Spain Latvia Netherlands Czech Republic Norway Slovakia Slovenia France Bulgaria Serbia Croatia Estonia
9yhJA3h8iM5pePsSMN,margot@gmail.com,Margot,1977-06-24,45,civRG3t4n6vpONjogJ,Woman,Secondary School,Divorced,Yes living with me,France,152.0,Yes occasionally,French,Man,36,55,Romania United Kingdom Portugal Spain Russia Netherlands Czech Republic Latvia Finland Denmark Poland Italy Slovakia France Serbia Germany Estonia
XarTgz7MsJzq0C6Xns,marguerite.(given.name)@gmail.com,Marguerite (given name),1958-07-13,64,k6NfXxbOi85A2sgCQR,Woman,Elementary School,Separate,Yes but not living with me,France,185.0,No,Serbian Danish Norwegian French,Man,55,72,Latvia Norway Ukraine Germany Spain Croatia
DTXVA1BxTXl6AG5xTK,maria.antonina@gmail.com,Maria Antonina,1982-10-26,39,qjOOBV9tq3IWavxMsG,Woman,Postgraduate,Separate,Yes but not living with me,France,147.0,Yes occasionally,French,Man,33,45,Ukraine United Kingdom Iceland Netherlands Czech Republic Sweden Turkey Norway Finland Poland Bulgaria Serbia Lithuania Germany
fHymbw5NkLdXv6BvT7,marianne.(given.name)@gmail.com,Marianne (given name),1990-07-29,32,bTxqZvhbOuHaBG2gYR,Woman,Secondary School,Divorced,Yes living with me,France,149.0,Yes regularly,Polish Romaninian French,Man,24,42,Hungary Ukraine United Kingdom Iceland Spain Sweden Czech Republic Latvia Turkey Norway Finland Poland Slovenia Bulgaria Lithuania France Estonia Croatia
4EtLNIalXIoFbdT68c,marie.(given.name)@gmail.com,Marie (given name),1951-11-07,70,YJnXpySLZb7ts8RTNg,Woman,Phd,Widower,No,France,147.0,Yes occasionally,Hungarian Croatian Turkish French,Man,64,76,Sweden Netherlands Latvia Romania Turkey Ukraine Finland Denmark United Kingdom Slovenia Estonia
xb9rV05Ciy7A7BtOvM,marie.antoinette.(name)@gmail.com,Marie Antoinette (name),2005-07-08,17,yDfyfMmQyAXRJViKFb,Woman,Secondary School,Widower,Yes living with me,France,170.0,No,Spanish Slovene French,Man,12,22,Hungary Portugal Iceland Spain Sweden Czech Republic Turkey Finland Poland Slovenia Lithuania Estonia Croatia
oQP28PRSdO8pfRLriZ,marie.louise@gmail.com,Marie Louise,1957-10-22,64,Wjfmp55SaHZHmvpvJc,Woman,Secondary School,Widower,Yes living with me,France,147.0,Yes regularly,English Dutch Swedish French,Man,58,70,Czech Republic Sweden Latvia Romania Hungary Norway Poland United Kingdom Lithuania France Iceland Croatia
6IrYt3sFALa3nGDnD4,marie-agnès@gmail.com,Marie-Agnès,1978-09-10,43,YtmnWkUGIyf9tvJWZE,Woman,Phd,Divorced,Yes but not living with me,France,170.0,Yes occasionally,Finnish Norwegian French,Woman,36,49,Czech Republic Latvia Turkey Finland Ukraine Italy Slovenia Iceland Germany Russia
WvkXlgz8Mr4kpDYLA1,marie-andrée@gmail.com,Marie-Andrée,1984-08-03,37,v7lyg4KRddVAxG6jsO,Woman,Undergraduate,Separate,Yes but not living with me,France,160.0,Yes regularly,Italian Bulgarian Swedish French,Woman,29,44,Latvia Romania Ukraine Denmark Slovenia France Serbia Germany Spain Russia Estonia
j2q9oFpbsdGwZYoJLf,draft:marie-caroline@gmail.com,Draft:Marie-Caroline,1980-07-26,42,RlZp9RLU5eSJZNwr1x,Woman,Secondary School,Divorced,Yes living with me,France,162.0,No,English German French,Man,33,49,Denmark Poland Germany
QHSn9miVe7dDaW6YqX,marie-claire@gmail.com,Marie-Claire,1982-02-15,40,rpiK0dg19Znq9g5rmi,Woman,Postgraduate,Never married,No,France,149.0,Yes regularly,French,Man,31,50,Czech Republic Latvia Italy Serbia Russia
4MVZpNVBxbbQpATluR,marie-claude@gmail.com,Marie-Claude,1950-01-18,72,Wujwugs3lVwO0QeSwf,Woman,Elementary School,Divorced,No,France,154.0,Yes occasionally,Italian French,Woman,63,79,Ukraine Iceland Russia Spain Latvia Czech Republic Sweden Netherlands Norway Poland Italy Slovakia Slovenia Bulgaria Serbia France Estonia Croatia
5a9lXdPF4CmTqLVzDl,draft:marie-ève@gmail.com,Draft:Marie-Ève,1987-12-08,34,IOD52RKGojgZrP9Ggx,Woman,Elementary School,Never married,Yes but not living with me,France,177.0,No,Russian Latvian French,Woman,29,40,Czech Republic Norway Finland Poland Germany Iceland Spain Russia
CHSRQ7iCtRjwMVit7Y,marie-france@gmail.com,Marie-France,1968-07-17,54,93YyAfiduH3ZNNer6F,Woman,Postgraduate,Never married,No,France,190.0,No,French,Man,46,62,Sweden Turkey
M7LyDRdHG0okQZE81V,marie-françoise@gmail.com,Marie-Françoise,1979-05-19,43,pLjrVemXT5P1F8PKiq,Woman,Elementary School,Never married,Yes living with me,France,149.0,No,Russian Latvian Romaninian French,Woman,34,51,Latvia Sweden Czech Republic Turkey Hungary United Kingdom Italy Slovenia Bulgaria France Serbia
L3VNTbzEygS9Lhbm3E,marie-georges@gmail.com,Marie-Georges,1973-03-23,49,4Up36SZdFw7HS7z8pV,Woman,Postgraduate,Widower,Yes living with me,France,177.0,No,French,Woman,39,54,Hungary Ukraine United Kingdom Spain Latvia Sweden Netherlands Turkey Finland Denmark Italy Slovenia Slovakia Bulgaria Croatia
M4CNoP5XZnuknFWFYL,marie-madeleine@gmail.com,Marie-Madeleine,1970-11-24,51,YXIVYzRpKM4vdMYWiw,Woman,Postgraduate,Divorced,No,France,190.0,Yes regularly,French,Woman,41,59,Hungary Russia Spain Latvia Turkey Norway Finland Poland Denmark Italy Slovenia Lithuania Serbia Germany
oarCDkkXh6lsMyy2qP,marie-noëlle@gmail.com,Marie-Noëlle,1967-09-10,54,73TKRDDBug1y8uubPg,Woman,Phd,Never married,No,France,182.0,No,Portuguese Dutch French,Man,44,64,Romania Hungary Portugal Iceland Spain Czech Republic Sweden Latvia Poland Denmark Italy Slovenia France Bulgaria Serbia Estonia Croatia
